"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14932-8376","C","Gregory","Campbell","0.5805970149253732","67","3000","PIT@CLS","CLS","PIT","","","",""
"14932-8863","LW","Tom","Sestito","0.25","2","3000","PIT@CLS","PIT","CLS","","","",""
"14932-8370","D","Ladislav","Smid","-0.04999999999999998","22","3000","ARI@CGY","CGY","ARI","IR","Undisclosed","",""
"14932-8852","LW","Dustin","Jeffrey","1.3571428571428572","7","3000","PIT@CLS","PIT","CLS","","","",""
"14932-11363","LW","Brandon","Bollig","0.8461538461538461","39","3000","ARI@CGY","CGY","ARI","","","",""
"14932-9076","LW","Viktor","Tikhonov","0.524390243902439","41","3000","ARI@CGY","ARI","CGY","","","",""
"14932-43206","LW","Joel","Vermin","0.5666666666666667","6","3000","PHI@TB","TB","PHI","","","",""
"14932-8517","LW","Brian","Boyle","1.1131147540983608","61","3000","PHI@TB","TB","PHI","","","",""
"14932-23050","D","Klas","Dahlbeck","0.6553571428571429","56","3000","ARI@CGY","ARI","CGY","","","",""
"14932-8567","D","Braydon","Coburn","1.0746153846153845","65","3000","PHI@TB","TB","PHI","DTD","Lower body","",""
"14932-62442","LW","Markus","Hannikainen","-0.19999999999999996","4","3000","PIT@CLS","CLS","PIT","","","",""
"14932-59117","LW","Nick","Ritchie","1.1108695652173914","23","3000","ANH@STL","ANH","STL","","","",""
"14932-12266","D","Korbinian","Holzer","0.3055555555555556","18","3000","ANH@STL","ANH","STL","","","",""
"14932-12280","RW","Magnus","Paajarvi-Svensson","0.9097560975609755","41","3000","ANH@STL","STL","ANH","","","",""
"14932-9002","RW","Richard","Panik","1.2047619047619047","21","3000","CHI@DAL","CHI","DAL","","","",""
"14932-11143","LW","Jordan","Caron","-0.65","4","3000","ANH@STL","STL","ANH","","","",""
"14932-8487","D","Johnny","Oduya","1.1676470588235295","68","3000","CHI@DAL","DAL","CHI","","","",""
"14932-43175","LW","Hunter","Shinkaruk","0","1","3000","ARI@CGY","CGY","ARI","","","",""
"14932-43176","RW","Ryan","Hartman","0.7333333333333334","3","3000","CHI@DAL","CHI","DAL","","","",""
"14932-58920","RW","Jiri","Sekac","0.7468750000000001","32","3000","ARI@CGY","ARI","CGY","","","",""
"14932-39226","D","Tyler","Wotherspoon","0.7250000000000001","8","3000","ARI@CGY","CGY","ARI","","","",""
"14932-15395","RW","Brett","Ritchie","0.8250000000000002","2","3000","CHI@DAL","DAL","CHI","","","",""
"14932-54066","D","Petteri","Lindbohm","-0.04999999999999995","7","3000","ANH@STL","STL","ANH","","","",""
"14932-15380","D","Jordie","Benn","0.7357142857142858","56","3000","CHI@DAL","DAL","CHI","O","Lower body","",""
"14932-8675","C","Matt","Stajan","0.7384615384615385","65","3000","ARI@CGY","CGY","ARI","","","",""
"14932-9158","D","Clayton","Stoner","0.7945945945945946","37","3000","ANH@STL","ANH","STL","","","",""
"14932-8597","RW","Craig","Adams","0","0","3000","PIT@CLS","PIT","CLS","","","",""
"14932-8587","D","Zbynek","Michalek","0.72","55","3000","ARI@CGY","ARI","CGY","","","",""
"14932-43011","C","Laurent","Dauphin","2.6666666666666665","3","3000","ARI@CGY","ARI","CGY","","","",""
"14932-54575","D","Esa","Lindell","-0.55","4","3000","CHI@DAL","DAL","CHI","","","",""
"14932-43008","LW","Jordan","Martinook","1.356060606060606","66","3000","ARI@CGY","ARI","CGY","","","",""
"14932-8581","RW","Kevin","Porter","0.4292682926829269","41","3000","PIT@CLS","PIT","CLS","IR","Ankle","",""
"14932-53606","C","Yanni","Gourde","1.75","2","3000","PHI@TB","TB","PHI","","","",""
"14932-39240","D","Luke","Witkowski","0.35","4","3000","PHI@TB","TB","PHI","","","",""
"14932-39239","C","Tanner","Richard","0","0","3000","PHI@TB","TB","PHI","","","",""
"14932-9109","RW","Ryan","White","1.3044642857142856","56","3000","PHI@TB","PHI","TB","","","",""
"14932-62785","D","Yevgeni","Medvedev","1.4883720930232558","43","3000","PHI@TB","PHI","TB","","","",""
"14932-9101","D","Andre","Benoit","0.5","2","3000","ANH@STL","STL","ANH","","","",""
"14932-12121","D","Cody","Goloubef","1.1129032258064515","31","3000","PIT@CLS","CLS","PIT","","","",""
"14932-54126","D","Trevor","Van Riemsdyk","0.7875","68","3000","CHI@DAL","CHI","DAL","","","",""
