"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14945-8499","LW","Sean","Bergenheim","0","0","3400","MIN@MON","MIN","MON","","","",""
"14945-8663","LW","Steve","Downie","1.4634615384615384","26","3400","ARI@EDM","ARI","EDM","","","",""
"14945-15369","LW","Reid","Boucher","1.8576923076923075","26","3400","NJ@LA","NJ","LA","","","",""
"14945-8607","D","Brooks","Orpik","1.511111111111111","27","3400","WAS@SJ","WAS","SJ","","","",""
"14945-8636","LW","Patrik","Berglund","2.020689655172414","29","3400","STL@DAL","STL","DAL","","","",""
"14945-37881","D","Morgan","Rielly","1.687878787878788","66","3400","TOR@OTT","TOR","OTT","","","",""
"14945-37880","LW","Scott","Laughton","1.2619047619047619","63","3400","PHI@FLA","PHI","FLA","","","",""
"14945-54503","LW","Ryan","Dzingel","1.3944444444444446","18","3300","TOR@OTT","OTT","TOR","","","",""
"14945-15302","D","Nathan","Beaulieu","1.2883928571428573","56","3300","MIN@MON","MON","MIN","IR","Lower body","",""
"14945-42791","RW","Sven","Andrighetto","1.6848484848484848","33","3300","MIN@MON","MON","MIN","","","",""
"14945-54527","LW","Connor","Brickley","0.9","23","3300","PHI@FLA","FLA","PHI","","","",""
"14945-15328","D","Brandon","Davidson","1.2588235294117647","51","3300","ARI@EDM","EDM","ARI","O","Lower body","",""
"14945-59276","C","William","Nylander","2.0833333333333335","6","3300","TOR@OTT","TOR","OTT","","","",""
"14945-54480","RW","Michael","Mersch","1.0117647058823531","17","3300","NJ@LA","LA","NJ","","","",""
"14945-64103","RW","Sergei","Plotnikov","0.6473684210526316","38","3300","ARI@EDM","ARI","EDM","","","",""
"14945-21935","D","Connor","Murphy","1.1640625","64","3300","ARI@EDM","ARI","EDM","","","",""
"14945-14151","RW","Austin","Watson","0.8215686274509805","51","3300","NSH@VAN","NSH","VAN","","","",""
"14945-8887","RW","Ryan","Reaves","0.5066037735849057","53","3300","STL@DAL","STL","DAL","","","",""
"14945-39356","C","Markus","Granlund","1.1710526315789473","38","3300","NSH@VAN","VAN","NSH","","","",""
"14945-8990","D","Philip","Larsen","0","0","3300","NSH@VAN","VAN","NSH","","","",""
"14945-8966","C","Trevor","Lewis","1.4389830508474577","59","3300","NJ@LA","LA","NJ","","","",""
"14945-11152","RW","Zack","Kassian","1.675","24","3300","ARI@EDM","EDM","ARI","","","",""
"14945-9194","RW","Micheal","Haley","1.1949999999999998","10","3300","WAS@SJ","SJ","WAS","","","",""
"14945-12089","LW","Colin","Greening","1.85","15","3300","TOR@OTT","TOR","OTT","","","",""
"14945-39234","LW","Matthew","Nieto","1.113846153846154","65","3300","WAS@SJ","SJ","WAS","","","",""
"14945-11410","D","Justin","Braun","1.5384615384615385","65","3300","WAS@SJ","SJ","WAS","","","",""
"14945-12609","RW","Zach","Hyman","1.6666666666666667","6","3300","TOR@OTT","TOR","OTT","","","",""
"14945-8210","D","Chris","Butler","0.32","5","3300","STL@DAL","STL","DAL","","","",""
"14945-8486","D","Paul","Martin","1.040625","64","3300","WAS@SJ","SJ","WAS","","","",""
"14945-8703","LW","Alex","Burrows","1.3421875","64","3300","NSH@VAN","VAN","NSH","","","",""
"14945-12447","D","Erik","Gudbranson","1.0483050847457627","59","3300","PHI@FLA","FLA","PHI","","","",""
"14945-14155","C","Mark","Arcobello","1.41","20","3200","TOR@OTT","TOR","OTT","","","",""
"14945-54457","D","Jordan","Oesterle","1.4","5","3200","ARI@EDM","EDM","ARI","","","",""
"14945-15277","C","Phillip","Danault","0.8945945945945947","37","3200","MIN@MON","MON","MIN","","","",""
"14945-8731","D","Karl","Alzner","1.353731343283582","67","3200","WAS@SJ","WAS","SJ","","","",""
"14945-10842","D","Nick","Holden","1.2217391304347829","69","3200","COL@WPG","COL","WPG","","","",""
"14945-8903","D","Marco","Scandella","1.694915254237288","59","3200","MIN@MON","MIN","MON","","","",""
"14945-21732","D","Anthony","Bitetto","0.8065217391304348","23","3200","NSH@VAN","NSH","VAN","","","",""
"14945-9066","D","Luca","Sbisa","1.0282051282051283","39","3200","NSH@VAN","VAN","NSH","","","",""
"14945-39405","LW","Miikka","Salomaki","1.0759999999999998","50","3200","NSH@VAN","NSH","VAN","","","",""
"14945-21687","D","Greg","Pateryn","0.5916666666666668","24","3200","MIN@MON","MON","MIN","","","",""
"14945-42705","C","Colton","Sissons","1.1833333333333333","21","3200","NSH@VAN","NSH","VAN","","","",""
"14945-8139","RW","Joffrey","Lupul","1.6260869565217393","46","3200","TOR@OTT","TOR","OTT","IR","Abdomen","",""
"14945-8286","D","Scott","Hannan","0","0","3200","WAS@SJ","SJ","WAS","","","",""
"14945-8185","RW","Shawn","Thornton","0.9500000000000001","41","3200","PHI@FLA","FLA","PHI","","","",""
"14945-8226","D","Jay","Bouwmeester","1.2323076923076923","65","3200","STL@DAL","STL","DAL","","","",""
"14945-54951","C","Pierre-Edouard","Bellemare","0.9387931034482759","58","3200","PHI@FLA","PHI","FLA","","","",""
"14945-12793","D","Brayden","McNabb","1.1446153846153848","65","3200","NJ@LA","LA","NJ","","","",""
"14945-8430","D","Nick","Schultz","0.7876923076923077","65","3200","PHI@FLA","PHI","FLA","","","",""
"14945-8417","C","Kyle","Brodziak","0.4976190476190476","63","3200","STL@DAL","STL","DAL","","","",""
"14945-8531","D","Michael","Del Zotto","1.2634615384615384","52","3200","PHI@FLA","PHI","FLA","IR","Wrist","",""
"14945-23069","D","Adam","Clendening","1.5550000000000002","20","3200","ARI@EDM","EDM","ARI","","","",""
"14945-8688","D","Luke","Schenn","1.0401785714285714","56","3200","NJ@LA","LA","NJ","","","",""
"14945-8687","D","Francois","Beauchemin","1.7304347826086957","69","3200","COL@WPG","COL","WPG","","","",""
"14945-62724","RW","Andreas","Martinsen","1.0244444444444445","45","3200","COL@WPG","COL","WPG","","","",""
"14945-8579","LW","Scottie","Upshall","1.1649122807017545","57","3200","STL@DAL","STL","DAL","","","",""
"14945-54522","D","Viktor","Loov","2.1","4","3100","TOR@OTT","TOR","OTT","DTD","Undisclosed","",""
"14945-8827","D","Andrew","MacDonald","1.2307692307692308","13","3100","PHI@FLA","PHI","FLA","","","",""
"14945-42866","LW","Bobby","Farnham","1.3535714285714286","42","3100","NJ@LA","NJ","LA","","","",""
"14945-21936","D","Dylan","Demelo","0.7242424242424242","33","3100","WAS@SJ","SJ","WAS","","","",""
"14945-8759","C","Derek","MacKenzie","1.3310344827586207","58","3100","PHI@FLA","FLA","PHI","","","",""
"14945-21928","C","Paul","Carey","1.25","4","3100","WAS@SJ","WAS","SJ","","","",""
"14945-42860","C","Curtis","Lazar","1.14609375","64","3100","TOR@OTT","OTT","TOR","","","",""
"14945-14184","D","Martin","Marincin","0.5857142857142857","49","3100","TOR@OTT","TOR","OTT","","","",""
"14945-40019","RW","Brendan","Leipsic","1.9000000000000001","6","3100","TOR@OTT","TOR","OTT","","","",""
"14945-9073","LW","Lauri","Korpikoski","1.18135593220339","59","3100","ARI@EDM","EDM","ARI","","","",""
"14945-9087","LW","Nick","Spaling","0.8295454545454546","44","3100","WAS@SJ","SJ","WAS","","","",""
"14945-9061","C","Peter","Holland","1.7967213114754097","61","3100","TOR@OTT","TOR","OTT","","","",""
"14945-9014","RW","Jay","Beagle","1.4116279069767443","43","3100","WAS@SJ","WAS","SJ","","","",""
"14945-12812","D","Jared","Spurgeon","1.6861538461538461","65","3100","MIN@MON","MIN","MON","","","",""
"14945-39235","C","Chris","Tierney","1.0876923076923077","65","3100","WAS@SJ","SJ","WAS","","","",""
"14945-12120","D","Matt","Bartkowski","0.8703125","64","3100","NSH@VAN","VAN","NSH","","","",""
"14945-9094","D","Arturs","Kulda","0","0","3100","COL@WPG","WPG","COL","","","",""
"14945-12646","C","Alex","Burmistrov","1.0393939393939393","66","3100","COL@WPG","WPG","COL","","","",""
"14945-12643","RW","Emerson","Etem","1.0392857142857144","42","3100","NSH@VAN","VAN","NSH","","","",""
"14945-8285","RW","David","Jones","1.0476190476190477","63","3100","MIN@MON","MIN","MON","","","",""
"14945-8305","RW","Derek","Dorsett","1.3328125000000002","64","3100","NSH@VAN","VAN","NSH","","","",""
"14945-8196","C","Paul","Gaustad","0.7140350877192982","57","3100","NSH@VAN","NSH","VAN","O","Upper body","",""
"14945-8231","D","Adam","Pardy","0.6050000000000001","20","3100","ARI@EDM","EDM","ARI","O","Undisclosed","",""
"14945-9330","D","Yannick","Weber","0.7324999999999999","40","3100","NSH@VAN","VAN","NSH","","","",""
"14945-11302","D","Eric","Gryba","1.0367924528301888","53","3100","ARI@EDM","EDM","ARI","IR","Knee","",""
"14945-12738","RW","Jordan","Nolan","0.7519230769230769","52","3100","NJ@LA","LA","NJ","IR","Undisclosed","",""
"14945-11303","D","Patrick","Wiercioch","0.7961538461538462","52","3100","TOR@OTT","OTT","TOR","","","",""
"14945-12719","LW","Chris","Vande Velde","0.7856060606060606","66","3100","PHI@FLA","PHI","FLA","","","",""
"14945-11369","LW","David","Dziurzynski","0.9178571428571429","14","3100","TOR@OTT","OTT","TOR","","","",""
"14945-14481","D","Alexei","Emelin","0.7008620689655174","58","3100","MIN@MON","MON","MIN","","","",""
"14945-8648","D","Barret","Jackman","0.8204918032786884","61","3100","NSH@VAN","NSH","VAN","","","",""
"14945-23229","RW","Nail","Yakupov","1.5333333333333332","48","3100","ARI@EDM","EDM","ARI","","","",""
"14945-15365","RW","Andy","Andreoff","0.8714285714285714","49","3100","NJ@LA","LA","NJ","","","",""
"14945-43009","LW","Lucas","Lessio","1.02","5","3100","MIN@MON","MON","MIN","","","",""
"14945-15305","D","Morgan","Ellis","0.5666666666666668","3","3000","MIN@MON","MON","MIN","","","",""
"14945-8810","RW","Michael","Grabner","0.9953125","64","3000","TOR@OTT","TOR","OTT","","","",""
"14945-15298","C","Tyler","Graovac","-0.09999999999999998","2","3000","MIN@MON","MIN","MON","","","",""
"14945-62157","C","Andrew","Copp","0.6016129032258064","62","3000","COL@WPG","WPG","COL","","","",""
"14945-49563","C","Tyler","Gaudet","0.5285714285714286","14","3000","ARI@EDM","ARI","EDM","","","",""
"14945-23928","LW","Radek","Faksa","1.11875","32","3000","STL@DAL","DAL","STL","","","",""
"14945-14084","RW","Paul","Thompson","0.5666666666666668","3","3000","NJ@LA","NJ","LA","","","",""
"14945-42795","C","Michael","McCarron","1.0722222222222222","9","3000","MIN@MON","MON","MIN","","","",""
"14945-61245","LW","Devin","Shore","0.7999999999999999","3","3000","STL@DAL","DAL","STL","O","Shoulder","",""
"14945-54517","LW","Jacob","De La Rose","0.20666666666666675","15","3000","MIN@MON","MON","MIN","","","",""
"14945-54475","D","Christian","Folin","0.48125","24","3000","MIN@MON","MIN","MON","","","",""
"14945-15340","D","Joel","Edmundson","0.9805555555555556","54","3000","STL@DAL","STL","DAL","","","",""
"14945-10965","RW","Colin","McDonald","1.27","5","3000","PHI@FLA","PHI","FLA","","","",""
"14945-15346","C","Adam","Lowry","0.823728813559322","59","3000","COL@WPG","WPG","COL","","","",""
"14945-8798","LW","John","Scott","0.9681818181818183","11","3000","MIN@MON","MON","MIN","","","",""
"14945-14160","RW","Mike","Sislo","1.52","5","3000","NJ@LA","NJ","LA","","","",""
"14945-8749","RW","Matt","Halischuk","0.5222222222222223","18","3000","COL@WPG","WPG","COL","","","",""
"14945-10929","RW","Anthony","Peluso","0.9257142857142857","35","3000","COL@WPG","WPG","COL","O","Upper body","",""
"14945-8757","RW","Rob","Klinkhammer","0.17857142857142858","14","3000","ARI@EDM","EDM","ARI","","","",""
"14945-15261","RW","Alexandre","Grenier","1.6","1","3000","NSH@VAN","VAN","NSH","","","",""
"14945-8756","C","Colin","Fraser","0","0","3000","STL@DAL","STL","DAL","","","",""
"14945-10924","LW","Adam","Cracknell","1.1102040816326533","49","3000","ARI@EDM","EDM","ARI","","","",""
"14945-15257","D","Stuart","Percy","-0.5333333333333333","3","3000","TOR@OTT","TOR","OTT","","","",""
"14945-21922","RW","Jeremy","Welsh","0.25","2","3000","STL@DAL","STL","DAL","","","",""
"14945-14159","D","Zach","Redmond","0.7266666666666667","30","3000","COL@WPG","COL","WPG","","","",""
"14945-15259","D","Frank","Corrado","0.6565217391304349","23","3000","TOR@OTT","TOR","OTT","","","",""
"14945-22905","D","Fredrik","Claesson","-0.48750000000000004","8","3000","TOR@OTT","OTT","TOR","","","",""
"14945-8764","D","Carl","Gunnarsson","0.776984126984127","63","3000","STL@DAL","STL","DAL","","","",""
"14945-8760","D","Nate","Guenin","0.22413793103448276","29","3000","COL@WPG","COL","WPG","","","",""
"14945-40088","C","Corban","Knight","1.22","20","3000","PHI@FLA","FLA","PHI","","","",""
"14945-10908","LW","Jim","O'Brien","-0.575","4","3000","NJ@LA","NJ","LA","","","",""
"14945-37893","LW","Stefan","Matteau","0.29400000000000004","25","3000","MIN@MON","MON","MIN","DTD","Lower body","",""
"14945-8706","D","Willie","Mitchell","0.6673913043478261","46","3000","PHI@FLA","FLA","PHI","IR","Lower body","",""
"14945-42839","C","Chandler","Stephenson","-0.18888888888888888","9","3000","WAS@SJ","WAS","SJ","","","",""
"14945-8719","C","Brooks","Laich","0.6666666666666666","66","3000","TOR@OTT","TOR","OTT","","","",""
"14945-8717","C","Boyd","Gordon","0.4254901960784314","51","3000","ARI@EDM","ARI","EDM","","","",""
"14945-42844","D","Connor","Carrick","0.3722222222222222","9","3000","TOR@OTT","TOR","OTT","","","",""
"14945-15293","D","Jamie","Oleksiak","0.590625","16","3000","STL@DAL","DAL","STL","","","",""
"14945-15289","LW","Matt","Puempel","0.575","16","3000","TOR@OTT","OTT","TOR","","","",""
"14945-10886","C","Stephen","Gionta","0.5551470588235294","68","3000","NJ@LA","NJ","LA","","","",""
"14945-14176","D","Philip","Samuelsson","0.8333333333333334","3","3000","ARI@EDM","ARI","EDM","","","",""
"14945-8938","C","Patrice","Cormier","0.2","2","3000","COL@WPG","WPG","COL","","","",""
"14945-14217","D","Patrik","Nemeth","0.8296296296296296","27","3000","STL@DAL","DAL","STL","","","",""
"14945-14219","RW","Justin","Fontaine","1.1744680851063831","47","3000","MIN@MON","MIN","MON","","","",""
"14945-42908","RW","Brad","Hunt","0.6142857142857144","7","3000","ARI@EDM","EDM","ARI","","","",""
"14945-42910","D","Darnell","Nurse","1.0516949152542374","59","3000","ARI@EDM","EDM","ARI","O","Suspension","",""
"14945-42906","LW","Jujhar","Khaira","0.7233333333333334","15","3000","ARI@EDM","EDM","ARI","","","",""
"14945-59158","D","Guillaume","Gelinas","0","0","3000","MIN@MON","MIN","MON","","","",""
"14945-10845","D","Brent","Regner","0.2571428571428572","7","3000","PHI@FLA","FLA","PHI","","","",""
"14945-8923","D","Taylor","Chorney","0.7205882352941176","51","3000","WAS@SJ","WAS","SJ","","","",""
"14945-59140","D","Kevin","Gravel","-0.04999999999999999","4","3000","NJ@LA","LA","NJ","","","",""
"14945-14248","C","Anton","Lander","0.3706896551724138","58","3000","ARI@EDM","EDM","ARI","","","",""
"14945-8878","D","Dmitry","Kulikov","1.338135593220339","59","3000","PHI@FLA","FLA","PHI","","","",""
"14945-42994","D","Nikita","Zadorov","0.26875000000000004","16","3000","COL@WPG","COL","WPG","","","",""
"14945-59261","LW","Nicholas","Paul","1.1636363636363638","11","3000","TOR@OTT","OTT","TOR","","","",""
"14945-42998","LW","Taylor","Leier","0.20000000000000004","6","3000","PHI@FLA","PHI","FLA","","","",""
"14945-8866","RW","Cody","Bass","0.42857142857142855","14","3000","NSH@VAN","NSH","VAN","","","",""
"14945-8891","D","Mike","Weaver","0","0","3000","MIN@MON","MON","MIN","","","",""
"14945-10797","C","Mark","Letestu","0.9700000000000001","70","3000","ARI@EDM","EDM","ARI","","","",""
"14945-42977","RW","Nicolas","Petan","0.3785714285714286","14","3000","COL@WPG","WPG","COL","","","",""
"14945-8886","LW","Chris","Porter","0.5125000000000001","56","3000","MIN@MON","MIN","MON","","","",""
"14945-42981","D","Joshua","Morrissey","0.4","1","3000","COL@WPG","WPG","COL","","","",""
"14945-8847","D","Robert","Bortuzzo","0.8606060606060606","33","3000","STL@DAL","STL","DAL","","","",""
"14945-42972","RW","Scott","Kosmachuk","0.4","2","3000","COL@WPG","WPG","COL","","","",""
"14945-42973","LW","J.C.","Lipon","0.4666666666666666","6","3000","COL@WPG","WPG","COL","","","",""
"14945-8837","D","Andrew","Bodnarchuk","0.20882352941176469","34","3000","COL@WPG","COL","WPG","","","",""
"14945-8860","D","John","Moore","1.0883333333333336","60","3000","NJ@LA","NJ","LA","","","",""
"14945-59208","LW","Kevin","Fiala","1.48","5","3000","NSH@VAN","NSH","VAN","","","",""
"14945-9074","D","David","Schlemko","1.1416666666666666","60","3000","NJ@LA","NJ","LA","","","",""
"14945-21729","LW","Brian","Flynn","0.9327272727272726","55","3000","MIN@MON","MON","MIN","IR","Lower body","",""
"14945-21735","D","Matt","Tennyson","0.6566666666666667","30","3000","WAS@SJ","SJ","WAS","O","Head","",""
"14945-9076","LW","Viktor","Tikhonov","0.5119047619047619","42","3000","ARI@EDM","ARI","EDM","","","",""
"14945-12192","C","Jacob","Josefson","0.9777777777777777","54","3000","NJ@LA","NJ","LA","O","Upper body","",""
"14945-39348","C","Andew","Miller","0.03333333333333336","6","3000","ARI@EDM","EDM","ARI","","","",""
"14945-41591","D","Jon","Merrill","0.28222222222222226","45","3000","NJ@LA","NJ","LA","","","",""
"14945-59018","RW","Iiro","Pakarinen","0.7415094339622641","53","3000","ARI@EDM","EDM","ARI","","","",""
"14945-11200","RW","Bryan","Lerg","0.43333333333333335","6","3000","WAS@SJ","SJ","WAS","","","",""
"14945-39311","C","Nick","Shore","0.8864406779661016","59","3000","NJ@LA","LA","NJ","","","",""
"14945-68603","LW","Dryden","Hunt","0","0","3000","PHI@FLA","FLA","PHI","","","",""
"14945-9012","D","Mike","Weber","0.95375","40","3000","WAS@SJ","WAS","SJ","","","",""
"14945-68604","C","Jon","Martin","0","0","3000","WAS@SJ","SJ","WAS","","","",""
"14945-9009","D","Mike","Kostka","-0.19999999999999998","3","3000","TOR@OTT","OTT","TOR","","","",""
"14945-39395","RW","Logan","Shaw","0.9271739130434784","46","3000","PHI@FLA","FLA","PHI","","","",""
"14945-9008","D","Marc-Andre","Gragnani","-0.375","4","3000","NJ@LA","NJ","LA","","","",""
"14945-11175","D","Ryan","Stanton","-0.5","1","3000","WAS@SJ","WAS","SJ","","","",""
"14945-12265","D","Mark","Barberio","1.1","27","3000","MIN@MON","MON","MIN","","","",""
"14945-12280","RW","Magnus","Paajarvi-Svensson","0.9097560975609755","41","3000","STL@DAL","STL","DAL","","","",""
"14945-21690","D","Chris","Wideman","1.1019607843137256","51","3000","TOR@OTT","OTT","TOR","","","",""
"14945-11148","RW","Paul","Byron","0.9","48","3000","MIN@MON","MON","MIN","","","",""
"14945-11147","D","T.J.","Brennan","0","1","3000","TOR@OTT","TOR","OTT","","","",""
"14945-8988","LW","Luke","Gazdic","0.3464285714285714","28","3000","ARI@EDM","EDM","ARI","","","",""
"14945-11143","LW","Jordan","Caron","-0.65","4","3000","STL@DAL","STL","DAL","","","",""
"14945-62396","RW","Christoph","Bertschy","0.4000000000000001","3","3000","MIN@MON","MIN","MON","","","",""
"14945-12241","D","Eric","Gelinas","0.8702702702702704","37","3000","COL@WPG","COL","WPG","","","",""
"14945-12249","D","Alex","Biega","0.5789473684210527","38","3000","NSH@VAN","VAN","NSH","","","",""
"14945-58912","LW","Ronalds","Kenins","0.4000000000000001","6","3000","NSH@VAN","VAN","NSH","","","",""
"14945-13954","D","David","Warsofsky","0.5785714285714286","14","3000","NJ@LA","NJ","LA","","","",""
"14945-58920","RW","Jiri","Sekac","0.7468750000000001","32","3000","ARI@EDM","ARI","EDM","","","",""
"14945-11119","D","Nate","Prosser","0.5458333333333333","48","3000","MIN@MON","MIN","MON","","","",""
"14945-9205","D","Jared","Cowen","0.7621621621621623","37","3000","TOR@OTT","TOR","OTT","","","",""
"14945-62277","D","Michael","Matheson","0.8500000000000001","2","3000","PHI@FLA","FLA","PHI","","","",""
"14945-42636","D","Chris","Bigras","0.6869565217391305","23","3000","COL@WPG","COL","WPG","DTD","Concussion","",""
"14945-58890","LW","Nikolay","Goldobin","0.9777777777777779","9","3000","WAS@SJ","SJ","WAS","","","",""
"14945-53527","RW","Marko","Dano","0.675","20","3000","COL@WPG","WPG","COL","","","",""
"14945-42629","LW","Joseph","Blandisi","1.475862068965517","29","3000","NJ@LA","NJ","LA","","","",""
"14945-42628","LW","Andrew","Agozzino","0.2","2","3000","COL@WPG","COL","WPG","","","",""
"14945-54576","C","Rocco","Grimaldi","0.5142857142857142","14","3000","PHI@FLA","FLA","PHI","","","",""
"14945-11043","LW","John","McCarthy","0","1","3000","WAS@SJ","SJ","WAS","","","",""
"14945-9141","C","Paul","Bissonnette","0","0","3000","NJ@LA","LA","NJ","","","",""
"14945-39264","D","Derek","Forbort","0.9892857142857144","14","3000","NJ@LA","LA","NJ","","","",""
"14945-54575","D","Esa","Lindell","-0.55","4","3000","STL@DAL","DAL","STL","","","",""
"14945-59001","LW","Dennis","Everberg","-0.09333333333333332","15","3000","COL@WPG","COL","WPG","","","",""
"14945-9121","LW","Matt","Hendricks","1.0701754385964912","57","3000","ARI@EDM","EDM","ARI","DTD","Undisclosed","",""
"14945-39243","D","Nate","Schmidt","1.290677966101695","59","3000","WAS@SJ","WAS","SJ","","","",""
"14945-9115","D","Tyson","Strachan","0.5","2","3000","MIN@MON","MIN","MON","","","",""
"14945-9109","RW","Ryan","White","1.2885964912280703","57","3000","PHI@FLA","PHI","FLA","","","",""
"14945-9101","D","Andre","Benoit","0.5","2","3000","STL@DAL","STL","DAL","","","",""
"14945-62254","LW","Kyle","Rau","0.7125","8","3000","PHI@FLA","FLA","PHI","","","",""
"14945-21521","LW","Phil","Varone","1.46","5","3000","TOR@OTT","OTT","TOR","","","",""
"14945-8260","RW","Kris","Versteeg","2.102238805970149","67","3000","NJ@LA","LA","NJ","","","",""
"14945-12659","RW","Brett","Bulmer","0.5166666666666666","3","3000","MIN@MON","MIN","MON","","","",""
"14945-13629","D","Taylor","Fedun","3","1","3000","NSH@VAN","VAN","NSH","","","",""
"14945-8140","LW","Ryan","Carter","1.0285714285714287","56","3000","MIN@MON","MIN","MON","","","",""
"14945-8141","RW","Mike","Brown","0.74375","48","3000","MIN@MON","MON","MIN","","","",""
"14945-12665","RW","Craig","Cunningham","0.67","10","3000","ARI@EDM","ARI","EDM","","","",""
"14945-8278","LW","Cody","McLeod","1.306521739130435","69","3000","COL@WPG","COL","WPG","","","",""
"14945-12641","D","Nikita","Nikitin","0.3333333333333333","9","3000","ARI@EDM","EDM","ARI","","","",""
"14945-11396","C","Michael","Latta","0.9536585365853659","41","3000","WAS@SJ","WAS","SJ","","","",""
"14945-11401","RW","Gabriel","Bourque","1.0681818181818181","22","3000","NSH@VAN","NSH","VAN","IR","Upper body","",""
"14945-11405","RW","Ben","Smith","0.26666666666666666","12","3000","TOR@OTT","TOR","OTT","","","",""
"14945-8164","LW","Chris","Thorburn","0.9783582089552239","67","3000","COL@WPG","WPG","COL","","","",""
"14945-12625","C","Jordan","Weal","0.2076923076923077","13","3000","PHI@FLA","PHI","FLA","IR","Upper body","",""
"14945-8168","D","Tobias","Enstrom","1.0865671641791044","67","3000","COL@WPG","WPG","COL","","","",""
"14945-12634","D","Brandon","Gormley","0.2076923076923077","26","3000","COL@WPG","COL","WPG","","","",""
"14945-9275","LW","Kyle","Clifford","0.9512195121951219","41","3000","NJ@LA","LA","NJ","","","",""
"14945-9276","LW","Richard","Clune","0.8444444444444444","18","3000","TOR@OTT","TOR","OTT","","","",""
"14945-12610","LW","John","McFarland","-0.06666666666666665","3","3000","PHI@FLA","FLA","PHI","","","",""
"14945-8189","D","Mark","Stuart","0.4636363636363636","55","3000","COL@WPG","WPG","COL","IR","Upper body","",""
"14945-8191","D","Matt","Hunwick","0.7266666666666667","60","3000","TOR@OTT","TOR","OTT","O","Abdomen","",""
"14945-66656","D","Mike","Reilly","0.9099999999999999","20","3000","MIN@MON","MIN","MON","","","",""
"14945-54925","LW","Michael","Keranen","-1","1","3000","TOR@OTT","OTT","TOR","","","",""
"14945-12607","C","Quinton","Howden","1.0320754716981133","53","3000","PHI@FLA","FLA","PHI","","","",""
"14945-9299","RW","Jack","Skille","1.0420634920634921","63","3000","COL@WPG","COL","WPG","","","",""
"14945-8224","LW","Eric","Nystrom","0.7050000000000001","40","3000","NSH@VAN","NSH","VAN","IR","Foot","",""
"14945-9317","D","Jamie","McBain","0.8074999999999999","40","3000","NJ@LA","LA","NJ","","","",""
"14945-39677","LW","Brendan","Gaunce","0.2333333333333334","6","3000","NSH@VAN","VAN","NSH","","","",""
"14945-9314","D","Paul","Postma","-0.2545454545454545","11","3000","COL@WPG","WPG","COL","","","",""
"14945-9315","LW","Drayson","Bowman","0","0","3000","MIN@MON","MON","MIN","","","",""
"14945-23412","D","Griffin","Reinhart","0.5411764705882353","17","3000","ARI@EDM","EDM","ARI","","","",""
"14945-8240","LW","Tuomo","Ruutu","0.2956521739130435","23","3000","NJ@LA","NJ","LA","","","",""
"14945-38453","D","Henrik","Samuelsson","0","0","3000","ARI@EDM","ARI","EDM","","","",""
"14945-23438","D","Jonas","Brodin","0.5592592592592593","54","3000","MIN@MON","MIN","MON","","","",""
"14945-8395","C","Jarret","Stoll","0.682089552238806","67","3000","MIN@MON","MIN","MON","","","",""
"14945-11295","D","Steven","Kampfer","0.7228571428571429","35","3000","PHI@FLA","FLA","PHI","","","",""
"14945-8386","D","Keith","Ballard","0","0","3000","MIN@MON","MIN","MON","","","",""
"14945-66758","LW","Francis","Perron","0","0","3000","TOR@OTT","OTT","TOR","","","",""
"14945-54867","RW","Melker","Karlsson","1.456","50","3000","WAS@SJ","SJ","WAS","","","",""
"14945-11277","LW","Jordan","Schroeder","0.5466666666666666","15","3000","MIN@MON","MIN","MON","","","",""
"14945-13742","D","Ben","Chiarot","0.5763636363636364","55","3000","COL@WPG","WPG","COL","","","",""
"14945-13743","D","Mark","Borowiecki","0.6119047619047618","63","3000","TOR@OTT","OTT","TOR","O","Knee","",""
"14945-58686","RW","Kasperi","Kapanen","0.6000000000000001","4","3000","TOR@OTT","TOR","OTT","","","",""
"14945-12758","RW","Christian","Thomas","1.5166666666666666","6","3000","ARI@EDM","ARI","EDM","","","",""
"14945-9389","LW","Kyle","Chipchura","0.6890625","64","3000","ARI@EDM","ARI","EDM","","","",""
"14945-12752","RW","Taylor","Beck","0.25","2","3000","COL@WPG","COL","WPG","","","",""
"14945-8440","RW","Travis","Moen","0.5694444444444444","18","3000","STL@DAL","DAL","STL","","","",""
"14945-39463","C","Max","Friberg","-0.019999999999999997","5","3000","MIN@MON","MON","MIN","","","",""
"14945-8330","D","Nicklas","Grossman","0.6846153846153846","52","3000","ARI@EDM","ARI","EDM","","","",""
"14945-66709","C","Jared","McCann","1.3142857142857143","56","3000","NSH@VAN","VAN","NSH","","","",""
"14945-68609","RW","Nick","Lappin","0","0","3000","NJ@LA","NJ","LA","","","",""
"14945-68608","D","Nikita","Tryamkin","0","0","3000","NSH@VAN","VAN","NSH","","","",""
"14945-12727","D","Jarred","Tinordi","0.04500000000000002","10","3000","ARI@EDM","ARI","EDM","O","Suspension","",""
"14945-53854","C","Mike","Zalewski","1.95","2","3000","NSH@VAN","VAN","NSH","","","",""
"14945-8349","D","Brad","Stuart","-0.3333333333333333","6","3000","COL@WPG","COL","WPG","IR","Back","",""
"14945-12696","RW","Stanislav","Galiev","0.8842105263157896","19","3000","WAS@SJ","WAS","SJ","","","",""
"14945-66737","LW","Mikko","Rantanen","-0.36666666666666664","6","3000","COL@WPG","COL","WPG","","","",""
